1,4,3,2,4,3,4,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
4,2,4,5,3,4,2,5,3,2,4,3,5,2,4,3,2,5,3,4,Economics
3,2,4,5,3,2,4,3,5,2,4,3,2,5,3,4,2,4,5,3,Economics
