4,3,4,5,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,5,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
4,3,4,5,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,5,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
4,3,4,5,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,5,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
4,3,4,5,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,5,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
3,5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,4,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
4,3,4,5,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
5,4,3,4,2,3,5,4,3,3,2,4,3,5,4,3,4,2,3,5,Criminology
4,3,4,2,3,5,4,3,5,4,3,3,2,4,3,5,4,3,4,2,Criminology
